run_id,param_name,param_value,mass_kg,drag_area_m2,cd,ballistic_coeff_kg_m2,ballistic_factor_m2_kg,initial_altitude_km,initial_eccentricity,initial_inclination_deg,initial_raan_deg,final_altitude_km,final_eccentricity,deorbit_detected,lifetime_seconds,lifetime_hours,lifetime_days,initial_energy_j_kg,final_energy_j_kg,energy_loss_j_kg,mean_decay_rate_km_day,computation_time_ms
11,cd,1.8846153846153846,4.0,0.09,1.8846153846153846,23.582766439909296,0.04240384615384615,300.0,0.001,51.6,45.0,0.0,0.9973536097693575,True,725875.057198992,201.63196033305334,8.401331680543889,-29873246.080381397,-62421857.17891858,32548611.09853718,35.70862470467045,44511.31090801209
12,cd,1.9230769230769231,4.0,0.09,1.9230769230769231,23.11111111111111,0.04326923076923077,300.0,0.001,51.6,45.0,0.0,0.9985007174932568,True,711433.6506785281,197.62045852181336,8.234185771742224,-29873246.080381397,-62424072.89864711,32550826.81826571,36.433474822675116,46746.902311977465
13,cd,1.9615384615384617,4.0,0.09,1.9615384615384617,22.657952069716778,0.04413461538461538,300.0,0.001,51.6,45.0,3.725290298461914e-12,0.9975339474031338,True,697540.1386836309,193.7611496343419,8.073381234764247,-29873246.080381397,-62422212.40489806,32548966.324516665,37.15915194344921,45728.21574000409
14,cd,2.0,4.0,0.09,2.0,22.22222222222222,0.045,300.0,0.001,51.6,45.0,2.7939677238464356e-12,0.9977232081308888,True,684184.6612229778,190.0512947841605,7.91880394934002,-29873246.080381397,-62422580.86703432,32549334.786652926,37.88450906465492,45224.194175971206
15,cd,2.0384615384615383,4.0,0.09,2.0384615384615383,21.80293501048218,0.04586538461538461,300.0,0.001,51.6,45.0,9.313225746154785e-13,0.9986517841788063,True,671323.9826298365,186.47888406384348,7.769953502660145,-29873246.080381397,-62424374.73317199,32551128.652790595,38.61026966214022,42478.41132199392
16,cd,2.076923076923077,4.0,0.09,2.076923076923077,21.399176954732507,0.046730769230769235,300.0,0.001,51.6,45.0,9.313225746154785e-13,0.9968917796133261,True,658927.653907613,183.0354594187814,7.626477475782558,-29873246.080381397,-62420984.3793826,32547738.299001206,39.3366401399115,44134.3049799907
17,cd,2.1153846153846154,4.0,0.09,2.1153846153846154,21.01010101010101,0.047596153846153844,300.0,0.001,51.6,45.0,9.313225746154785e-13,0.9985721977084323,True,647023.8402885222,179.7288445245895,7.488701855191229,-29873246.080381397,-62424227.664916255,32550981.584534857,40.06034768122551,45647.057783964556
18,cd,2.1538461538461537,4.0,0.09,2.1538461538461537,20.634920634920636,0.04846153846153846,300.0,0.001,51.6,45.0,0.0,0.9969917232587544,True,635520.7618945685,176.53354497071345,7.355564373779727,-29873246.080381397,-62421183.28879954,32547937.208418142,40.785449593698836,46689.923079975415
19,cd,2.1923076923076925,4.0,0.09,2.1923076923076925,20.272904483430796,0.04932692307692308,300.0,0.001,51.6,45.0,0.0,0.9965447119529344,True,624411.8060624951,173.44772390624863,7.226988496093694,-29873246.080381397,-62420324.3228417,32547078.2424603,41.511066492240154,45607.83546301536
20,cd,2.230769230769231,4.0,0.09,2.230769230769231,19.92337164750958,0.05019230769230769,300.0,0.001,51.6,45.0,-1.862645149230957e-12,0.996556489289521,True,613699.8871875714,170.4721908854365,7.103007953559854,-29873246.080381397,-62420349.871165894,32547103.790784497,42.23562777367428,43904.14325799793
21,cd,2.269230769230769,4.0,0.09,2.269230769230769,19.585687382297554,0.051057692307692304,300.0,0.001,51.6,45.0,9.313225746154785e-13,0.9971643596131815,True,603367.3097980322,167.60203049945338,6.983417937477224,-29873246.080381397,-62421524.66232472,32548278.581943322,42.95890675395761,42528.049179003574
22,cd,2.3076923076923075,4.0,0.09,2.3076923076923075,19.25925925925926,0.05192307692307692,300.0,0.001,51.6,45.0,-9.313225746154785e-13,0.9986099453416393,True,593345.2346094084,164.81812072483567,6.867421696868153,-29873246.080381397,-62424314.55305626,32551068.472674865,43.68451701994857,45661.410861997865
23,cd,2.3461538461538463,4.0,0.09,2.3461538461538463,18.943533697632056,0.05278846153846154,300.0,0.001,51.6,45.0,0.0,0.9970259083540739,True,583648.3963857903,162.1245545516084,6.755189772983684,-29873246.080381397,-62421262.91807381,32548016.837692413,44.410299352329474,41230.16525199637
24,cd,2.3846153846153846,4.0,0.09,2.3846153846153846,18.63799283154122,0.05365384615384615,300.0,0.001,51.6,45.0,0.0,0.9982913331517942,True,574306.7744030163,159.52965955639343,6.647069148183059,-29873246.080381397,-62423705.244788975,32550459.164407577,45.13267325976343,41778.82176398998
